season,primary_team,compared_against_team,stat_bin,difference,absolute_difference
2018,Iowa,Michigan State,(90 | 92],0,0
2018,Iowa,Michigan State,(92 | 94],0,0
2018,Iowa,Michigan State,(94 | 96],0,0
2018,Iowa,Michigan State,(96 | 98],0,0
2018,Iowa,Ohio State,(0 | 2],0.069415607,0.069415607
2018,Iowa,Ohio State,(4 | 6],-0.028428369,0.028428369
2018,Iowa,Ohio State,(2 | 4],-0.016204993,0.016204993
2018,Iowa,Ohio State,(10 | 12],-0.011362486,0.011362486
2018,Iowa,Ohio State,(-2 | 0],-0.010109131,0.010109131
2018,Iowa,Ohio State,(20 | 22],-0.007444169,0.007444169
2018,Iowa,Ohio State,(14 | 16],0.005310933,0.005310933
2018,Iowa,Ohio State,(26 | 28],-0.004962779,0.004962779
2018,Iowa,Ohio State,(8 | 10],-0.003500531,0.003500531
2018,Iowa,Ohio State,(-4 | -2],0.00338659,0.00338659
2018,Iowa,Ohio State,(12 | 14],0.002899174,0.002899174
2018,Iowa,Ohio State,(18 | 20],0.002690282,0.002690282
2018,Iowa,Ohio State,(22 | 24],0.002620651,0.002620651
2018,Iowa,Ohio State,(30 | 32],0.00255102,0.00255102
2018,Iowa,Ohio State,(38 | 40],0.00255102,0.00255102
2018,Iowa,Ohio State,(32 | 34],-0.00248139,0.00248139
2018,Iowa,Ohio State,(36 | 38],-0.00248139,0.00248139
2018,Iowa,Ohio State,(40 | 42],-0.00248139,0.00248139
2018,Iowa,Ohio State,(48 | 50],-0.00248139,0.00248139
2018,Iowa,Ohio State,(-6 | -4],0.000348154,0.000348154
2018,Iowa,Ohio State,(16 | 18],0.000278524,0.000278524
2018,Iowa,Ohio State,(6 | 8],-0.000183573,0.000183573
2018,Iowa,Ohio State,(28 | 30],6.96E-05,6.96E-05
2018,Iowa,Ohio State,(-22 | -20],0,0
2018,Iowa,Ohio State,(-20 | -18],0,0
2018,Iowa,Ohio State,(-18 | -16],0,0
2018,Iowa,Ohio State,(-16 | -14],0,0
2018,Iowa,Ohio State,(-14 | -12],0,0
2018,Iowa,Ohio State,(-12 | -10],0,0
2018,Iowa,Ohio State,(-10 | -8],0,0
2018,Iowa,Ohio State,(-8 | -6],0,0
2018,Iowa,Ohio State,(24 | 26],0,0
2018,Iowa,Ohio State,(34 | 36],0,0
2018,Iowa,Ohio State,(42 | 44],0,0
2018,Iowa,Ohio State,(44 | 46],0,0
2018,Iowa,Ohio State,(46 | 48],0,0
2018,Iowa,Ohio State,(50 | 52],0,0
2018,Iowa,Ohio State,(52 | 54],0,0
2018,Iowa,Ohio State,(54 | 56],0,0
2018,Iowa,Ohio State,(56 | 58],0,0
2018,Iowa,Ohio State,(58 | 60],0,0
2018,Iowa,Ohio State,(60 | 62],0,0
2018,Iowa,Ohio State,(62 | 64],0,0
2018,Iowa,Ohio State,(64 | 66],0,0
2018,Iowa,Ohio State,(66 | 68],0,0
2018,Iowa,Ohio State,(68 | 70],0,0
2018,Iowa,Ohio State,(70 | 72],0,0
2018,Iowa,Ohio State,(72 | 74],0,0
2018,Iowa,Ohio State,(74 | 76],0,0
2018,Iowa,Ohio State,(76 | 78],0,0
2018,Iowa,Ohio State,(78 | 80],0,0
2018,Iowa,Ohio State,(80 | 82],0,0
2018,Iowa,Ohio State,(82 | 84],0,0
2018,Iowa,Ohio State,(84 | 86],0,0
2018,Iowa,Ohio State,(86 | 88],0,0
2018,Iowa,Ohio State,(88 | 90],0,0
2018,Iowa,Ohio State,(90 | 92],0,0
2018,Iowa,Ohio State,(92 | 94],0,0
2018,Iowa,Ohio State,(94 | 96],0,0
2018,Iowa,Ohio State,(96 | 98],0,0
2018,Iowa,Penn State,(0 | 2],0.099404446,0.099404446
2018,Iowa,Penn State,(-2 | 0],-0.042210379,0.042210379
2018,Iowa,Penn State,(6 | 8],-0.019905546,0.019905546
2018,Iowa,Penn State,(10 | 12],-0.013779304,0.013779304
2018,Iowa,Penn State,(-8 | -6],-0.011152416,0.011152416
2018,Iowa,Penn State,(-6 | -4],0.00903763,0.00903763
2018,Iowa,Penn State,(46 | 48],-0.007434944,0.007434944
2018,Iowa,Penn State,(16 | 18],0.00648661,0.00648661
2018,Iowa,Penn State,(2 | 4],-0.005993475,0.005993475
2018,Iowa,Penn State,(8 | 10],0.005244291,0.005244291
2018,Iowa,Penn State,(20 | 22],-0.003717472,0.003717472
2018,Iowa,Penn State,(26 | 28],-0.003717472,0.003717472
2018,Iowa,Penn State,(34 | 36],-0.003717472,0.003717472
2018,Iowa,Penn State,(40 | 42],-0.003717472,0.003717472
2018,Iowa,Penn State,(60 | 62],-0.003717472,0.003717472
2018,Iowa,Penn State,(76 | 78],-0.003717472,0.003717472
2018,Iowa,Penn State,(18 | 20],-0.003499355,0.003499355
2018,Iowa,Penn State,(-4 | -2],0.003423488,0.003423488
2018,Iowa,Penn State,(12 | 14],-0.003281239,0.003281239
2018,Iowa,Penn State,(4 | 6],0.002759654,0.002759654
2018,Iowa,Penn State,(38 | 40],0.00255102,0.00255102
2018,Iowa,Penn State,(14 | 16],0.001602686,0.001602686
2018,Iowa,Penn State,(22 | 24],0.001384569,0.001384569
2018,Iowa,Penn State,(28 | 30],-0.001166452,0.001166452
2018,Iowa,Penn State,(30 | 32],-0.001166452,0.001166452
2018,Iowa,Penn State,(-22 | -20],0,0
2018,Iowa,Penn State,(-20 | -18],0,0
2018,Iowa,Penn State,(-18 | -16],0,0
2018,Iowa,Penn State,(-16 | -14],0,0
2018,Iowa,Penn State,(-14 | -12],0,0
2018,Iowa,Penn State,(-12 | -10],0,0
2018,Iowa,Penn State,(-10 | -8],0,0
2018,Iowa,Penn State,(24 | 26],0,0
2018,Iowa,Penn State,(32 | 34],0,0
2018,Iowa,Penn State,(36 | 38],0,0
2018,Iowa,Penn State,(42 | 44],0,0
2018,Iowa,Penn State,(44 | 46],0,0
2018,Iowa,Penn State,(48 | 50],0,0
2018,Iowa,Penn State,(50 | 52],0,0
2018,Iowa,Penn State,(52 | 54],0,0
2018,Iowa,Penn State,(54 | 56],0,0
2018,Iowa,Penn State,(56 | 58],0,0
2018,Iowa,Penn State,(58 | 60],0,0
2018,Iowa,Penn State,(62 | 64],0,0
2018,Iowa,Penn State,(64 | 66],0,0
2018,Iowa,Penn State,(66 | 68],0,0
2018,Iowa,Penn State,(68 | 70],0,0
2018,Iowa,Penn State,(70 | 72],0,0
2018,Iowa,Penn State,(72 | 74],0,0
2018,Iowa,Penn State,(74 | 76],0,0
2018,Iowa,Penn State,(78 | 80],0,0
2018,Iowa,Penn State,(80 | 82],0,0
2018,Iowa,Penn State,(82 | 84],0,0
2018,Iowa,Penn State,(84 | 86],0,0
2018,Iowa,Penn State,(86 | 88],0,0
2018,Iowa,Penn State,(88 | 90],0,0
2018,Iowa,Penn State,(90 | 92],0,0
2018,Iowa,Penn State,(92 | 94],0,0
2018,Iowa,Penn State,(94 | 96],0,0
2018,Iowa,Penn State,(96 | 98],0,0
2018,Iowa,Wisconsin,(0 | 2],0.116942816,0.116942816
2018,Iowa,Wisconsin,(4 | 6],-0.079990908,0.079990908
2018,Iowa,Wisconsin,(6 | 8],-0.027202466,0.027202466
2018,Iowa,Wisconsin,(-4 | -2],0.020787027,0.020787027
2018,Iowa,Wisconsin,(-2 | 0],0.01735199,0.01735199
2018,Iowa,Wisconsin,(14 | 16],-0.014472621,0.014472621
2018,Iowa,Wisconsin,(16 | 18],-0.012073146,0.012073146
2018,Iowa,Wisconsin,(-6 | -4],0.010279854,0.010279854
2018,Iowa,Wisconsin,(12 | 14],-0.009446353,0.009446353
2018,Iowa,Wisconsin,(2 | 4],0.009143261,0.009143261
2018,Iowa,Wisconsin,(20 | 22],-0.007425743,0.007425743
2018,Iowa,Wisconsin,(18 | 20],-0.007198424,0.007198424
2018,Iowa,Wisconsin,(-8 | -6],-0.002475248,0.002475248
2018,Iowa,Wisconsin,(34 | 36],-0.002475248,0.002475248
2018,Iowa,Wisconsin,(36 | 38],-0.002475248,0.002475248
2018,Iowa,Wisconsin,(42 | 44],-0.002475248,0.002475248
2018,Iowa,Wisconsin,(46 | 48],-0.002475248,0.002475248
2018,Iowa,Wisconsin,(78 | 80],-0.002475248,0.002475248
2018,Iowa,Wisconsin,(86 | 88],-0.002475248,0.002475248
2018,Iowa,Wisconsin,(28 | 30],-0.002399475,0.002399475
2018,Iowa,Wisconsin,(8 | 10],0.001591231,0.001591231
2018,Iowa,Wisconsin,(10 | 12],0.001136593,0.001136593
2018,Iowa,Wisconsin,(22 | 24],0.000151546,0.000151546
2018,Iowa,Wisconsin,(30 | 32],7.58E-05,7.58E-05
2018,Iowa,Wisconsin,(38 | 40],7.58E-05,7.58E-05
2018,Iowa,Wisconsin,(-22 | -20],0,0
2018,Iowa,Wisconsin,(-20 | -18],0,0
2018,Iowa,Wisconsin,(-18 | -16],0,0
2018,Iowa,Wisconsin,(-16 | -14],0,0
2018,Iowa,Wisconsin,(-14 | -12],0,0
2018,Iowa,Wisconsin,(-12 | -10],0,0
2018,Iowa,Wisconsin,(-10 | -8],0,0
2018,Iowa,Wisconsin,(24 | 26],0,0
2018,Iowa,Wisconsin,(26 | 28],0,0
2018,Iowa,Wisconsin,(32 | 34],0,0
2018,Iowa,Wisconsin,(40 | 42],0,0
2018,Iowa,Wisconsin,(44 | 46],0,0
2018,Iowa,Wisconsin,(48 | 50],0,0
2018,Iowa,Wisconsin,(50 | 52],0,0
2018,Iowa,Wisconsin,(52 | 54],0,0
2018,Iowa,Wisconsin,(54 | 56],0,0
2018,Iowa,Wisconsin,(56 | 58],0,0
2018,Iowa,Wisconsin,(58 | 60],0,0
2018,Iowa,Wisconsin,(60 | 62],0,0
2018,Iowa,Wisconsin,(62 | 64],0,0
2018,Iowa,Wisconsin,(64 | 66],0,0
2018,Iowa,Wisconsin,(66 | 68],0,0
2018,Iowa,Wisconsin,(68 | 70],0,0
2018,Iowa,Wisconsin,(70 | 72],0,0
2018,Iowa,Wisconsin,(72 | 74],0,0
2018,Iowa,Wisconsin,(74 | 76],0,0
2018,Iowa,Wisconsin,(76 | 78],0,0
2018,Iowa,Wisconsin,(80 | 82],0,0
2018,Iowa,Wisconsin,(82 | 84],0,0
2018,Iowa,Wisconsin,(84 | 86],0,0
2018,Iowa,Wisconsin,(88 | 90],0,0
2018,Iowa,Wisconsin,(90 | 92],0,0
2018,Iowa,Wisconsin,(92 | 94],0,0
2018,Iowa,Wisconsin,(94 | 96],0,0
2018,Iowa,Wisconsin,(96 | 98],0,0
2018,Michigan,Iowa,(2 | 4],0.033995844,0.033995844
2018,Michigan,Iowa,(0 | 2],-0.032810252,0.032810252
2018,Michigan,Iowa,(10 | 12],-0.02259951,0.02259951
2018,Michigan,Iowa,(-2 | 0],0.017644003,0.017644003
2018,Michigan,Iowa,(4 | 6],-0.012368785,0.012368785
2018,Michigan,Iowa,(8 | 10],-0.011795972,0.011795972
2018,Michigan,Iowa,(6 | 8],-0.008465657,0.008465657
2018,Michigan,Iowa,(24 | 26],0.007832898,0.007832898
2018,Michigan,Iowa,(26 | 28],0.007832898,0.007832898
2018,Michigan,Iowa,(16 | 18],0.005461714,0.005461714
2018,Michigan,Iowa,(42 | 44],0.005221932,0.005221932
2018,Michigan,Iowa,(-6 | -4],-0.004922204,0.004922204
2018,Michigan,Iowa,(-4 | -2],0.00339026,0.00339026
2018,Michigan,Iowa,(12 | 14],0.00297064,0.00297064
2018,Michigan,Iowa,(34 | 36],0.002610966,0.002610966
2018,Michigan,Iowa,(36 | 38],0.002610966,0.002610966
2018,Michigan,Iowa,(44 | 46],0.002610966,0.002610966
2018,Michigan,Iowa,(48 | 50],0.002610966,0.002610966
2018,Michigan,Iowa,(60 | 62],0.002610966,0.002610966
2018,Michigan,Iowa,(66 | 68],0.002610966,0.002610966
2018,Michigan,Iowa,(38 | 40],-0.00255102,0.00255102
2018,Michigan,Iowa,(22 | 24],-0.002491075,0.002491075
2018,Michigan,Iowa,(14 | 16],-0.002311238,0.002311238
2018,Michigan,Iowa,(18 | 20],0.000179837,0.000179837
2018,Michigan,Iowa,(28 | 30],5.99E-05,5.99E-05
2018,Michigan,Iowa,(30 | 32],5.99E-05,5.99E-05
2018,Michigan,Iowa,(-22 | -20],0,0
2018,Michigan,Iowa,(-20 | -18],0,0
2018,Michigan,Iowa,(-18 | -16],0,0
2018,Michigan,Iowa,(-16 | -14],0,0
2018,Michigan,Iowa,(-14 | -12],0,0
2018,Michigan,Iowa,(-12 | -10],0,0
2018,Michigan,Iowa,(-10 | -8],0,0
2018,Michigan,Iowa,(-8 | -6],0,0
2018,Michigan,Iowa,(20 | 22],0,0
2018,Michigan,Iowa,(32 | 34],0,0
2018,Michigan,Iowa,(40 | 42],0,0
2018,Michigan,Iowa,(46 | 48],0,0
2018,Michigan,Iowa,(50 | 52],0,0
2018,Michigan,Iowa,(52 | 54],0,0
2018,Michigan,Iowa,(54 | 56],0,0
2018,Michigan,Iowa,(56 | 58],0,0
2018,Michigan,Iowa,(58 | 60],0,0
2018,Michigan,Iowa,(62 | 64],0,0
2018,Michigan,Iowa,(64 | 66],0,0
2018,Michigan,Iowa,(68 | 70],0,0
2018,Michigan,Iowa,(70 | 72],0,0
2018,Michigan,Iowa,(72 | 74],0,0
2018,Michigan,Iowa,(74 | 76],0,0
2018,Michigan,Iowa,(76 | 78],0,0
2018,Michigan,Iowa,(78 | 80],0,0
2018,Michigan,Iowa,(80 | 82],0,0
2018,Michigan,Iowa,(82 | 84],0,0
2018,Michigan,Iowa,(84 | 86],0,0
2018,Michigan,Iowa,(86 | 88],0,0
2018,Michigan,Iowa,(88 | 90],0,0
2018,Michigan,Iowa,(90 | 92],0,0
2018,Michigan,Iowa,(92 | 94],0,0
2018,Michigan,Iowa,(94 | 96],0,0
2018,Michigan,Iowa,(96 | 98],0,0
2018,Michigan,Michigan State,(2 | 4],-0.049499151,0.049499151
2018,Michigan,Michigan State,(6 | 8],0.03009064,0.03009064
2018,Michigan,Michigan State,(0 | 2],-0.024759503,0.024759503
2018,Michigan,Michigan State,(4 | 6],-0.016549355,0.016549355
2018,Michigan,Michigan State,(-2 | 0],-0.012240765,0.012240765
2018,Michigan,Michigan State,(10 | 12],0.011863515,0.011863515
2018,Michigan,Michigan State,(12 | 14],0.010672199,0.010672199
2018,Michigan,Michigan State,(16 | 18],0.008061233,0.008061233
2018,Michigan,Michigan State,(18 | 20],0.007832898,0.007832898
2018,Michigan,Michigan State,(14 | 16],0.006641583,0.006641583
2018,Michigan,Michigan State,(42 | 44],0.005221932,0.005221932
2018,Michigan,Michigan State,(78 | 80],-0.003802281,0.003802281
2018,Michigan,Michigan State,(8 | 10],0.003752643,0.003752643
2018,Michigan,Michigan State,(22 | 24],0.002610966,0.002610966
2018,Michigan,Michigan State,(28 | 30],0.002610966,0.002610966
2018,Michigan,Michigan State,(30 | 32],0.002610966,0.002610966
2018,Michigan,Michigan State,(34 | 36],0.002610966,0.002610966
2018,Michigan,Michigan State,(36 | 38],0.002610966,0.002610966
2018,Michigan,Michigan State,(44 | 46],0.002610966,0.002610966
2018,Michigan,Michigan State,(48 | 50],0.002610966,0.002610966
2018,Michigan,Michigan State,(60 | 62],0.002610966,0.002610966
2018,Michigan,Michigan State,(66 | 68],0.002610966,0.002610966
2018,Michigan,Michigan State,(-4 | -2],-0.001469289,0.001469289
2018,Michigan,Michigan State,(-6 | -4],0.000228335,0.000228335
2018,Michigan,Michigan State,(24 | 26],0.000228335,0.000228335
2018,Michigan,Michigan State,(26 | 28],0.000228335,0.000228335
2018,Michigan,Michigan State,(-22 | -20],0,0
2018,Michigan,Michigan State,(-20 | -18],0,0
2018,Michigan,Michigan State,(-18 | -16],0,0
2018,Michigan,Michigan State,(-16 | -14],0,0
2018,Michigan,Michigan State,(-14 | -12],0,0
2018,Michigan,Michigan State,(-12 | -10],0,0
2018,Michigan,Michigan State,(-10 | -8],0,0
2018,Michigan,Michigan State,(-8 | -6],0,0
2018,Michigan,Michigan State,(20 | 22],0,0
2018,Michigan,Michigan State,(32 | 34],0,0
2018,Michigan,Michigan State,(38 | 40],0,0
2018,Michigan,Michigan State,(40 | 42],0,0
2018,Michigan,Michigan State,(46 | 48],0,0
2018,Michigan,Michigan State,(50 | 52],0,0
2018,Michigan,Michigan State,(52 | 54],0,0
2018,Michigan,Michigan State,(54 | 56],0,0
2018,Michigan,Michigan State,(56 | 58],0,0
2018,Michigan,Michigan State,(58 | 60],0,0
2018,Michigan,Michigan State,(62 | 64],0,0
2018,Michigan,Michigan State,(64 | 66],0,0
2018,Michigan,Michigan State,(68 | 70],0,0
2018,Michigan,Michigan State,(70 | 72],0,0
2018,Michigan,Michigan State,(72 | 74],0,0
2018,Michigan,Michigan State,(74 | 76],0,0
2018,Michigan,Michigan State,(76 | 78],0,0
2018,Michigan,Michigan State,(80 | 82],0,0
2018,Michigan,Michigan State,(82 | 84],0,0
2018,Michigan,Michigan State,(84 | 86],0,0
2018,Michigan,Michigan State,(86 | 88],0,0
2018,Michigan,Michigan State,(88 | 90],0,0
2018,Michigan,Michigan State,(90 | 92],0,0
2018,Michigan,Michigan State,(92 | 94],0,0
2018,Michigan,Michigan State,(94 | 96],0,0
2018,Michigan,Michigan State,(96 | 98],0,0
2018,Michigan,Ohio State,(4 | 6],-0.040797154,0.040797154
2018,Michigan,Ohio State,(0 | 2],0.036605355,0.036605355
2018,Michigan,Ohio State,(10 | 12],-0.033961996,0.033961996
2018,Michigan,Ohio State,(2 | 4],0.017790851,0.017790851
2018,Michigan,Ohio State,(8 | 10],-0.015296503,0.015296503
2018,Michigan,Ohio State,(6 | 8],-0.00864923,0.00864923
2018,Michigan,Ohio State,(24 | 26],0.007832898,0.007832898
2018,Michigan,Ohio State,(-2 | 0],0.007534872,0.007534872
2018,Michigan,Ohio State,(20 | 22],-0.007444169,0.007444169
2018,Michigan,Ohio State,(-4 | -2],0.00677685,0.00677685
2018,Michigan,Ohio State,(12 | 14],0.005869814,0.005869814
2018,Michigan,Ohio State,(16 | 18],0.005740238,0.005740238
2018,Michigan,Ohio State,(42 | 44],0.005221932,0.005221932
2018,Michigan,Ohio State,(-6 | -4],-0.00457405,0.00457405
2018,Michigan,Ohio State,(14 | 16],0.002999695,0.002999695
2018,Michigan,Ohio State,(18 | 20],0.002870119,0.002870119
2018,Michigan,Ohio State,(26 | 28],0.002870119,0.002870119
2018,Michigan,Ohio State,(30 | 32],0.002610966,0.002610966
2018,Michigan,Ohio State,(34 | 36],0.002610966,0.002610966
2018,Michigan,Ohio State,(44 | 46],0.002610966,0.002610966
2018,Michigan,Ohio State,(60 | 62],0.002610966,0.002610966
2018,Michigan,Ohio State,(66 | 68],0.002610966,0.002610966
2018,Michigan,Ohio State,(32 | 34],-0.00248139,0.00248139
2018,Michigan,Ohio State,(40 | 42],-0.00248139,0.00248139
2018,Michigan,Ohio State,(22 | 24],0.000129576,0.000129576
2018,Michigan,Ohio State,(28 | 30],0.000129576,0.000129576
2018,Michigan,Ohio State,(36 | 38],0.000129576,0.000129576
2018,Michigan,Ohio State,(48 | 50],0.000129576,0.000129576
2018,Michigan,Ohio State,(-22 | -20],0,0
2018,Michigan,Ohio State,(-20 | -18],0,0
2018,Michigan,Ohio State,(-18 | -16],0,0
2018,Michigan,Ohio State,(-16 | -14],0,0
2018,Michigan,Ohio State,(-14 | -12],0,0
2018,Michigan,Ohio State,(-12 | -10],0,0
2018,Michigan,Ohio State,(-10 | -8],0,0
2018,Michigan,Ohio State,(-8 | -6],0,0
2018,Michigan,Ohio State,(38 | 40],0,0
2018,Michigan,Ohio State,(46 | 48],0,0
2018,Michigan,Ohio State,(50 | 52],0,0
2018,Michigan,Ohio State,(52 | 54],0,0
2018,Michigan,Ohio State,(54 | 56],0,0
2018,Michigan,Ohio State,(56 | 58],0,0
2018,Michigan,Ohio State,(58 | 60],0,0
2018,Michigan,Ohio State,(62 | 64],0,0
2018,Michigan,Ohio State,(64 | 66],0,0
2018,Michigan,Ohio State,(68 | 70],0,0
2018,Michigan,Ohio State,(70 | 72],0,0
2018,Michigan,Ohio State,(72 | 74],0,0
2018,Michigan,Ohio State,(74 | 76],0,0
2018,Michigan,Ohio State,(76 | 78],0,0
2018,Michigan,Ohio State,(78 | 80],0,0
2018,Michigan,Ohio State,(80 | 82],0,0
2018,Michigan,Ohio State,(82 | 84],0,0
2018,Michigan,Ohio State,(84 | 86],0,0
2018,Michigan,Ohio State,(86 | 88],0,0
2018,Michigan,Ohio State,(88 | 90],0,0
2018,Michigan,Ohio State,(90 | 92],0,0
2018,Michigan,Ohio State,(92 | 94],0,0
2018,Michigan,Ohio State,(94 | 96],0,0
2018,Michigan,Ohio State,(96 | 98],0,0
2018,Michigan,Penn State,(0 | 2],0.066594194,0.066594194
2018,Michigan,Penn State,(10 | 12],-0.036378814,0.036378814
2018,Michigan,Penn State,(6 | 8],-0.028371203,0.028371203
2018,Michigan,Penn State,(2 | 4],0.028002369,0.028002369
2018,Michigan,Penn State,(-2 | 0],-0.024566376,0.024566376
2018,Michigan,Penn State,(16 | 18],0.011948324,0.011948324
2018,Michigan,Penn State,(-8 | -6],-0.011152416,0.011152416
2018,Michigan,Penn State,(4 | 6],-0.009609131,0.009609131
2018,Michigan,Penn State,(24 | 26],0.007832898,0.007832898
2018,Michigan,Penn State,(46 | 48],-0.007434944,0.007434944
2018,Michigan,Penn State,(-4 | -2],0.006813748,0.006813748
2018,Michigan,Penn State,(8 | 10],-0.006551681,0.006551681
2018,Michigan,Penn State,(42 | 44],0.005221932,0.005221932
2018,Michigan,Penn State,(-6 | -4],0.004115426,0.004115426
2018,Michigan,Penn State,(26 | 28],0.004115426,0.004115426
2018,Michigan,Penn State,(20 | 22],-0.003717472,0.003717472
2018,Michigan,Penn State,(40 | 42],-0.003717472,0.003717472
2018,Michigan,Penn State,(76 | 78],-0.003717472,0.003717472
2018,Michigan,Penn State,(18 | 20],-0.003319518,0.003319518
2018,Michigan,Penn State,(36 | 38],0.002610966,0.002610966
2018,Michigan,Penn State,(44 | 46],0.002610966,0.002610966
2018,Michigan,Penn State,(48 | 50],0.002610966,0.002610966
2018,Michigan,Penn State,(66 | 68],0.002610966,0.002610966
2018,Michigan,Penn State,(22 | 24],-0.001106506,0.001106506
2018,Michigan,Penn State,(28 | 30],-0.001106506,0.001106506
2018,Michigan,Penn State,(30 | 32],-0.001106506,0.001106506
2018,Michigan,Penn State,(34 | 36],-0.001106506,0.001106506
2018,Michigan,Penn State,(60 | 62],-0.001106506,0.001106506
2018,Michigan,Penn State,(14 | 16],-0.000708552,0.000708552
2018,Michigan,Penn State,(12 | 14],-0.000310599,0.000310599
2018,Michigan,Penn State,(-22 | -20],0,0
2018,Michigan,Penn State,(-20 | -18],0,0
2018,Michigan,Penn State,(-18 | -16],0,0
2018,Michigan,Penn State,(-16 | -14],0,0
2018,Michigan,Penn State,(-14 | -12],0,0
2018,Michigan,Penn State,(-12 | -10],0,0
2018,Michigan,Penn State,(-10 | -8],0,0
2018,Michigan,Penn State,(32 | 34],0,0
2018,Michigan,Penn State,(38 | 40],0,0
2018,Michigan,Penn State,(50 | 52],0,0
2018,Michigan,Penn State,(52 | 54],0,0
2018,Michigan,Penn State,(54 | 56],0,0
2018,Michigan,Penn State,(56 | 58],0,0
2018,Michigan,Penn State,(58 | 60],0,0
2018,Michigan,Penn State,(62 | 64],0,0
2018,Michigan,Penn State,(64 | 66],0,0
2018,Michigan,Penn State,(68 | 70],0,0
2018,Michigan,Penn State,(70 | 72],0,0
2018,Michigan,Penn State,(72 | 74],0,0
2018,Michigan,Penn State,(74 | 76],0,0
2018,Michigan,Penn State,(78 | 80],0,0
2018,Michigan,Penn State,(80 | 82],0,0
2018,Michigan,Penn State,(82 | 84],0,0
2018,Michigan,Penn State,(84 | 86],0,0
2018,Michigan,Penn State,(86 | 88],0,0
2018,Michigan,Penn State,(88 | 90],0,0
2018,Michigan,Penn State,(90 | 92],0,0
2018,Michigan,Penn State,(92 | 94],0,0
2018,Michigan,Penn State,(94 | 96],0,0
2018,Michigan,Penn State,(96 | 98],0,0
2018,Michigan,Wisconsin,(4 | 6],-0.092359693,0.092359693
2018,Michigan,Wisconsin,(0 | 2],0.084132564,0.084132564
2018,Michigan,Wisconsin,(2 | 4],0.043139105,0.043139105
2018,Michigan,Wisconsin,(6 | 8],-0.035668123,0.035668123
2018,Michigan,Wisconsin,(-2 | 0],0.034995993,0.034995993
2018,Michigan,Wisconsin,(-4 | -2],0.024177287,0.024177287
2018,Michigan,Wisconsin,(10 | 12],-0.021462917,0.021462917
2018,Michigan,Wisconsin,(14 | 16],-0.016783859,0.016783859
2018,Michigan,Wisconsin,(8 | 10],-0.010204741,0.010204741
2018,Michigan,Wisconsin,(24 | 26],0.007832898,0.007832898
2018,Michigan,Wisconsin,(26 | 28],0.007832898,0.007832898
2018,Michigan,Wisconsin,(20 | 22],-0.007425743,0.007425743
2018,Michigan,Wisconsin,(18 | 20],-0.007018587,0.007018587
2018,Michigan,Wisconsin,(16 | 18],-0.006611432,0.006611432
2018,Michigan,Wisconsin,(12 | 14],-0.006475713,0.006475713
2018,Michigan,Wisconsin,(-6 | -4],0.00535765,0.00535765
2018,Michigan,Wisconsin,(42 | 44],0.002746684,0.002746684
2018,Michigan,Wisconsin,(44 | 46],0.002610966,0.002610966
2018,Michigan,Wisconsin,(48 | 50],0.002610966,0.002610966
2018,Michigan,Wisconsin,(60 | 62],0.002610966,0.002610966
2018,Michigan,Wisconsin,(66 | 68],0.002610966,0.002610966
2018,Michigan,Wisconsin,(-8 | -6],-0.002475248,0.002475248
2018,Michigan,Wisconsin,(38 | 40],-0.002475248,0.002475248
2018,Michigan,Wisconsin,(46 | 48],-0.002475248,0.002475248
2018,Michigan,Wisconsin,(78 | 80],-0.002475248,0.002475248
2018,Michigan,Wisconsin,(86 | 88],-0.002475248,0.002475248
2018,Michigan,Wisconsin,(22 | 24],-0.002339529,0.002339529
2018,Michigan,Wisconsin,(28 | 30],-0.002339529,0.002339529
2018,Michigan,Wisconsin,(30 | 32],0.000135718,0.000135718
2018,Michigan,Wisconsin,(34 | 36],0.000135718,0.000135718
2018,Michigan,Wisconsin,(36 | 38],0.000135718,0.000135718
2018,Michigan,Wisconsin,(-22 | -20],0,0
2018,Michigan,Wisconsin,(-20 | -18],0,0
2018,Michigan,Wisconsin,(-18 | -16],0,0
2018,Michigan,Wisconsin,(-16 | -14],0,0
2018,Michigan,Wisconsin,(-14 | -12],0,0
2018,Michigan,Wisconsin,(-12 | -10],0,0
2018,Michigan,Wisconsin,(-10 | -8],0,0
2018,Michigan,Wisconsin,(32 | 34],0,0
2018,Michigan,Wisconsin,(40 | 42],0,0
2018,Michigan,Wisconsin,(50 | 52],0,0
2018,Michigan,Wisconsin,(52 | 54],0,0
2018,Michigan,Wisconsin,(54 | 56],0,0
2018,Michigan,Wisconsin,(56 | 58],0,0
2018,Michigan,Wisconsin,(58 | 60],0,0
2018,Michigan,Wisconsin,(62 | 64],0,0
2018,Michigan,Wisconsin,(64 | 66],0,0
2018,Michigan,Wisconsin,(68 | 70],0,0
2018,Michigan,Wisconsin,(70 | 72],0,0
2018,Michigan,Wisconsin,(72 | 74],0,0
2018,Michigan,Wisconsin,(74 | 76],0,0
2018,Michigan,Wisconsin,(76 | 78],0,0
2018,Michigan,Wisconsin,(80 | 82],0,0
2018,Michigan,Wisconsin,(82 | 84],0,0
2018,Michigan,Wisconsin,(84 | 86],0,0
2018,Michigan,Wisconsin,(88 | 90],0,0
2018,Michigan,Wisconsin,(90 | 92],0,0
2018,Michigan,Wisconsin,(92 | 94],0,0
2018,Michigan,Wisconsin,(94 | 96],0,0
2018,Michigan,Wisconsin,(96 | 98],0,0
